2.241808867767581745e-02 7.4088e-16
2.260123215392290455e-02 8.8515e-16
2.278587181181928809e-02 1.0306e-15
2.297201987434754900e-02 1.1772e-15
2.315968866434545137e-02 1.3251e-15
2.334889060532145677e-02 1.4741e-15
2.353963822227730235e-02 1.6244e-15
2.373194414253707030e-02 1.7759e-15
2.392582109658329334e-02 1.9286e-15
2.412128191889941278e-02 2.0826e-15
2.431833954881954321e-02 2.2378e-15
2.451700703138521426e-02 2.3943e-15
2.471729751820862797e-02 2.5521e-15
2.491922426834343798e-02 2.7111e-15
2.512280064916264100e-02 2.8715e-15
2.532804013724317474e-02 3.0332e-15
2.553495631925827014e-02 3.1962e-15
2.574356289287674932e-02 3.3605e-15
2.595387366767005696e-02 3.5262e-15
2.616590256602606065e-02 3.6932e-15
2.637966362407091411e-02 3.8616e-15
2.659517099259837286e-02 4.0313e-15
2.681243893800624653e-02 4.2025e-15
2.703148184324098008e-02 4.375e-15
2.725231420874995800e-02 4.5671e-15
2.747495065344109089e-02 7.044e-15
2.769940591565075300e-02 9.5412e-15
2.792569485411958152e-02 1.2059e-14
2.815383244897582196e-02 1.4597e-14
2.838383380272712156e-02 1.7156e-14
2.861571414126051066e-02 1.9736e-14
2.884948881484997868e-02 2.2337e-14
2.908517329917287633e-02 2.4959e-14
2.932278319633429761e-02 2.7602e-14
2.956233423590012843e-02 3.0267e-14
2.980384227593801949e-02 3.2954e-14
3.004732330406729643e-02 3.5663e-14
3.029279343851755055e-02 3.8394e-14
3.054026892919529945e-02 4.1148e-14
3.078976615875990419e-02 4.3923e-14
3.104130164370800735e-02 4.6722e-14
3.129489203546715476e-02 4.9543e-14
3.155055412149771615e-02 5.2388e-14
3.180830482640439882e-02 5.5255e-14
3.206816121305683387e-02 5.8146e-14
3.233014048371872506e-02 6.1061e-14
3.259425998118684747e-02 6.3999e-14
3.286053718993927480e-02 6.6962e-14
3.312898973729247465e-02 6.9949e-14
3.339963539456843045e-02 7.296e-14
3.367249207827126278e-02 7.5995e-14
3.394757785127287125e-02 7.9056e-14
3.422491092400892221e-02 8.2141e-14
3.450450965568455097e-02 1.0179e-13
3.478639255548929277e-02 1.2847e-13
3.507057828382269260e-02 1.5536e-13
3.535708565352943533e-02 1.8247e-13
3.564593363114501590e-02 2.0981e-13
3.593714133815090889e-02 2.3736e-13
3.623072805224059750e-02 2.6514e-13
3.652671320859596227e-02 2.9315e-13
3.682511640117340501e-02 3.2139e-13
3.712595738400127632e-02 3.4986e-13
3.742925607248743375e-02 3.7856e-13
3.773503254473789537e-02 4.075e-13
3.804330704288555465e-02 4.3667e-13
3.835409997443042091e-02 4.6608e-13
3.866743191359079540e-02 4.9573e-13
3.898332360266483498e-02 5.2562e-13
3.930179595340385634e-02 5.5576e-13
3.962287004839697147e-02 5.8614e-13
3.994656714246620083e-02 6.1677e-13
4.027290866407381292e-02 6.4766e-13
4.060191621674107826e-02 6.7879e-13
4.093361158047794518e-02 7.1018e-13
4.126801671322505999e-02 7.4182e-13
4.160515375230765950e-02 7.7373e-13
4.194504501590053114e-02 8.0589e-13
4.228771300450565734e-02 8.3832e-13
4.263318040244206547e-02 8.7101e-13
4.298147007934693259e-02 9.0397e-13
4.333260509168991581e-02 1.0001e-12
4.368660868429926486e-02 1.1891e-12
4.404350429190100058e-02 1.3795e-12
4.440331554066971609e-02 1.5716e-12
4.476606624979286020e-02 1.7651e-12
4.513178043304786474e-02 1.9603e-12
4.550048230039124841e-02 2.1571e-12
4.587219625956168167e-02 2.3555e-12
4.624694691769555555e-02 2.5555e-12
4.662475908295635185e-02 2.7571e-12
4.700565776617633001e-02 2.9604e-12
4.738966818251253571e-02 3.1653e-12
4.777681575311627793e-02 3.3719e-12
4.816712610681540829e-02 3.5802e-12
4.856062508181126919e-02 3.7902e-12
4.895733872738939479e-02 4.0019e-12
4.935729330564337519e-02 4.2154e-12
4.976051529321370848e-02 4.4306e-12
5.016703138304078047e-02 4.6475e-12
5.057686848613138220e-02 4.8662e-12
5.099005373334040969e-02 5.0868e-12
5.140661447716729504e-02 5.3091e-12
5.182657829356603768e-02 5.5332e-12
5.224997298377116045e-02 5.7591e-12
5.267682657613789038e-02 5.9869e-12
5.310716732799805606e-02 6.2166e-12
5.354102372753004324e-02 6.4481e-12
5.397842449564502210e-02 6.6816e-12
5.441939858788856499e-02 6.9902e-12
5.486397519635681508e-02 7.9154e-12
5.531218375162944706e-02 8.8481e-12
5.576405392471767142e-02 9.7884e-12
5.621961562902891979e-02 1.0736e-11
5.667889902234641425e-02 1.1692e-11
5.714193450882588260e-02 1.2656e-11
5.760875274100867721e-02 1.3627e-11
5.807938462185021494e-02 1.4606e-11
5.855386130676613204e-02 1.5594e-11
5.903221420569500916e-02 1.6589e-11
5.951447498517706269e-02 1.7593e-11
6.000067557045072469e-02 1.8605e-11
6.049084814756647971e-02 1.9625e-11
6.098502516551681379e-02 2.0653e-11
6.148323933838464872e-02 2.169e-11
6.198552364750938709e-02 2.2735e-11
6.249191134366947203e-02 2.3789e-11
6.300243594928398028e-02 2.4851e-11
6.351713126063210368e-02 2.5922e-11
6.403603135008971436e-02 2.7002e-11
6.455917056838540724e-02 2.8091e-11
6.508658354687424374e-02 2.9188e-11
6.561830519983082033e-02 3.0295e-11
6.615437072675980912e-02 3.141e-11
6.669481561472652420e-02 3.2535e-11
6.723967564070648661e-02 3.3669e-11
6.778898687395307210e-02 3.4812e-11
6.834278567838580898e-02 3.5964e-11
6.890110871499732781e-02 3.8729e-11
6.946399294428083626e-02 4.1902e-11
7.003147562867610698e-02 4.5101e-11
7.060359433503654580e-02 4.8325e-11
7.118038693711659093e-02 5.1577e-11
7.176189161807798589e-02 5.4854e-11
7.234814687301797942e-02 5.8159e-11
7.293919151151805058e-02 6.1491e-11
7.353506466021220156e-02 6.4849e-11
7.413580576537755207e-02 6.8236e-11
7.474145459554615289e-02 7.165e-11
7.535205124413658917e-02 7.5091e-11
7.596763613210871791e-02 7.8561e-11
7.658825001063988835e-02 8.206e-11
7.721393396382174312e-02 8.5586e-11
7.784472941138054214e-02 8.9142e-11
7.848067811141880290e-02 9.2727e-11
7.912182216318031092e-02 9.6341e-11
7.976820400983607173e-02 9.9984e-11
8.041986644129447970e-02 1.0366e-10
8.107685259703449610e-02 1.0736e-10
8.173920596896044888e-02 1.1109e-10
8.240697040428178466e-02 1.1486e-10
8.308019010841545537e-02 1.1865e-10
8.375890964791285476e-02 1.2248e-10
8.444317395340915355e-02 1.2634e-10
8.513302832259815600e-02 1.3022e-10
8.582851842323142855e-02 1.3414e-10
8.652969029614049346e-02 1.3981e-10
8.723659035828522368e-02 1.4718e-10
8.794926540582705121e-02 1.5462e-10
8.866776261722583707e-02 1.6212e-10
8.939212955636355318e-02 1.6968e-10
9.012241417569354096e-02 1.7731e-10
9.085866481941377859e-02 1.8499e-10
9.160093022666782048e-02 1.9274e-10
9.234925953477179927e-02 2.0055e-10
9.310370228246619972e-02 2.0843e-10
9.386430841319580443e-02 2.1636e-10
9.463112827841650698e-02 2.2437e-10
9.540421264092739662e-02 2.3244e-10
9.618361267823166694e-02 2.4057e-10
9.696937998592532193e-02 2.4878e-10
9.776156658111137543e-02 2.5704e-10
9.856022490584424867e-02 2.6538e-10
9.936540783060117399e-02 2.7379e-10
1.001771686577819231e-01 2.8226e-10
1.009955611252381785e-01 2.908e-10
1.018206394098298967e-01 2.9941e-10
1.026524581310120504e-01 3.081e-10
1.034910723544513328e-01 3.1685e-10
1.043365375956700064e-01 3.2567e-10
1.051889098237216991e-01 3.3457e-10
1.060482454648971201e-01 3.4354e-10
1.069146014064581013e-01 3.5258e-10
1.077880350004042365e-01 3.617e-10
1.086686040672700665e-01 3.715e-10
1.095563668999515600e-01 3.8372e-10
1.104513822675655538e-01 3.9603e-10
1.113537094193410570e-01 4.0845e-10
1.122634080885400176e-01 4.2097e-10
1.131805384964123667e-01 4.3359e-10
1.141051613561832739e-01 4.4631e-10
1.150373378770708915e-01 4.5914e-10
1.159771297683391406e-01 4.7208e-10
1.169245992433833869e-01 4.8511e-10
1.178798090238476481e-01 4.9826e-10
1.188428223437774794e-01 5.1151e-10
1.198137029538056952e-01 5.2487e-10
1.207925151253735202e-01 5.3834e-10
1.217793236549837704e-01 5.5192e-10
1.227741938684914352e-01 5.6561e-10
1.237771916254275378e-01 5.7942e-10
1.247883833233601331e-01 5.9333e-10
1.258078359022881954e-01 6.0736e-10
1.268356168490736569e-01 6.2151e-10
1.278717942019099163e-01 6.3577e-10
1.289164365548242652e-01 6.5014e-10
1.299696130622195189e-01 6.6464e-10
1.310313934434527705e-01 6.7925e-10
1.321018479874492557e-01 6.9398e-10
1.331810475573560193e-01 7.0883e-10
1.342690635952339950e-01 7.238e-10
1.353659681267858073e-01 7.389e-10
1.364718337661243175e-01 7.5412e-10
1.375867337205808061e-01 7.6863e-10
1.387107417955494026e-01 7.8318e-10
1.398439323993737327e-01 7.9784e-10
1.409863805482735877e-01 8.1263e-10
1.421381618713092876e-01 8.2754e-10
1.432993526153890362e-01 8.4256e-10
1.444700296503172721e-01 8.5772e-10
1.456502704738816267e-01 8.7299e-10
1.468401532169844315e-01 8.8839e-10
1.480397566488146355e-01 9.0392e-10
1.492491601820618019e-01 9.1957e-10
1.504684438781745959e-01 9.3535e-10
1.516976884526587965e-01 9.5126e-10
1.529369752804215499e-01 9.673e-10
1.541863864011591978e-01 9.8347e-10
1.554460045247865185e-01 9.9977e-10
1.567159130369127906e-01 1.0162e-09
1.579961960043629876e-01 1.0328e-09
1.592869381807408558e-01 1.0495e-09
1.605882250120405363e-01 1.0663e-09
1.619001426423040679e-01 1.0833e-09
1.632227779193220207e-01 1.1004e-09
1.645562184003837025e-01 1.1177e-09
1.659005523580744101e-01 1.1351e-09
1.672558687861170068e-01 1.1526e-09
1.686222574052641809e-01 1.1703e-09
1.699998086692389443e-01 1.1881e-09
1.713886137707205937e-01 1.2061e-09
1.727887646473824368e-01 1.2213e-09
1.742003539879792839e-01 1.2346e-09
1.756234752384809583e-01 1.2481e-09
1.770582226082600408e-01 1.2617e-09
1.785046910763275207e-01 1.2754e-09
1.799629763976219321e-01 1.2892e-09
1.814331751093458955e-01 1.3031e-09
1.829153845373584220e-01 1.3171e-09
1.844097028026169538e-01 1.3312e-09
1.859162288276743347e-01 1.3455e-09
1.874350623432253504e-01 1.3599e-09
1.889663038947097806e-01 1.3743e-09
1.905100548489694623e-01 1.389e-09
1.920664174009566738e-01 1.4037e-09
1.936354945805003058e-01 1.4185e-09
1.952173902591274879e-01 1.4335e-09
1.968122091569376175e-01 1.4486e-09
1.984200568495357586e-01 1.4638e-09
2.000410397750228830e-01 1.4791e-09
2.016752652410396252e-01 1.4946e-09
2.033228414318710986e-01 1.5102e-09
2.049838774156099719e-01 1.5259e-09
2.066584831513739451e-01 1.5418e-09
2.083467694965864259e-01 1.5577e-09
2.100488482143164359e-01 1.5738e-09
2.117648319806744450e-01 1.5901e-09
2.134948343922730696e-01 1.6065e-09
2.152389699737481121e-01 1.623e-09
2.169973541853374155e-01 1.6372e-09
2.187701034305261361e-01 1.6459e-09
2.205573350637518304e-01 1.6548e-09
2.223591673981730743e-01 1.6637e-09
2.241757197135032520e-01 1.6726e-09
2.260071122639041863e-01 1.6817e-09
2.278534662859482141e-01 1.6908e-09
2.297149040066452930e-01 1.7e-09
2.315915486515313926e-01 1.7093e-09
2.334835244528277176e-01 1.7186e-09
2.353909566576656842e-01 1.728e-09
2.373139715363757063e-01 1.7375e-09
2.392526963908475079e-01 1.7471e-09
2.412072595629587424e-01 1.7568e-09
2.431777904430682813e-01 1.7665e-09
2.451644194785831121e-01 1.7763e-09
2.471672781825956233e-01 1.7862e-09
2.491864991425861986e-01 1.7962e-09
2.512222160292024165e-01 1.8063e-09
2.532745636051088600e-01 1.8164e-09
2.553436777339058716e-01 1.8266e-09
2.574296953891246353e-01 1.8369e-09
2.595327546632965054e-01 1.8473e-09
2.616529947770913633e-01 1.8578e-09
2.637905560885360767e-01 1.8684e-09
2.659455801023050681e-01 1.879e-09
2.681182094790898196e-01 1.8897e-09
2.703085880450397105e-01 1.9006e-09
2.725168608012853988e-01 1.9115e-09
2.747431739335364220e-01 1.9211e-09
2.769876748217612317e-01 1.9309e-09
2.792505120499398363e-01 1.9407e-09
2.815318354159019876e-01 1.9506e-09
2.838317959412448577e-01 1.9606e-09
2.861505458813277114e-01 1.9707e-09
2.884882387353523980e-01 1.9808e-09
2.908450292565267215e-01 1.9911e-09
2.932210734623054704e-01 2.0014e-09
2.956165286447203777e-01 2.0118e-09
2.980315533807945672e-01 2.0223e-09
3.004663075430363817e-01 2.0329e-09
3.029209523100249712e-01 2.0435e-09
3.053956501770818677e-01 2.0543e-09
3.078905649670241051e-01 2.0651e-09
3.104058618410112658e-01 2.076e-09
3.129417073094809543e-01 2.0871e-09
3.154982692431675950e-01 2.0982e-09
3.180757168842173188e-01 2.1094e-09
3.206742208573936104e-01 2.1206e-09
3.232939531813687761e-01 2.132e-09
3.259350872801137777e-01 2.1435e-09
3.285977979943782157e-01 2.1551e-09
3.312822615932639048e-01 2.1667e-09
3.339886557858966487e-01 2.1785e-09
3.367171597331860000e-01 2.1903e-09
3.394679540596877709e-01 2.2023e-09
3.422412208655635779e-01 2.2143e-09
3.450371437386309248e-01 2.2261e-09
3.478559077665192012e-01 2.2379e-09
3.506976995489242688e-01 2.2498e-09
3.535627072099567503e-01 2.2618e-09
3.564511204105980102e-01 2.2739e-09
3.593631303612578320e-01 2.2861e-09
3.622989298344276299e-01 2.2983e-09
3.652587131774445717e-01 2.3107e-09
3.682426763253585644e-01 2.3232e-09
3.712510168138997146e-01 2.3358e-09
3.742839337925559784e-01 2.3485e-09
3.773416280377600573e-01 2.3613e-09
3.804243019661752157e-01 2.3742e-09
3.835321596480979478e-01 2.3872e-09
3.866654068209692263e-01 2.4003e-09
3.898242509029896663e-01 2.4135e-09
3.930089010068535949e-01 2.4268e-09
3.962195679535902015e-01 2.4402e-09
3.994564642865233162e-01 2.4538e-09
4.027198042853366577e-01 2.4674e-09
4.060098039802620407e-01 2.4812e-09
4.093266811663787141e-01 2.4951e-09
4.126706554180349928e-01 2.509e-09
4.160419481033780786e-01 2.5231e-09
4.194407823990118911e-01 2.5374e-09
4.228673833047728037e-01 2.5517e-09
4.263219776586200105e-01 2.5661e-09
4.298047941516542347e-01 2.5807e-09
4.333160633432594500e-01 2.594e-09
4.368560176763607861e-01 2.6054e-09
4.404248914928141079e-01 2.6169e-09
4.440229210489227141e-01 2.6285e-09
4.476503445310709983e-01 2.6402e-09
4.513074020714957779e-01 2.652e-09
4.549943357641849651e-01 2.6638e-09
4.587113896808984737e-01 2.6758e-09
4.624588098873288478e-01 2.6879e-09
4.662368444593928407e-01 2.7e-09
4.700457434996485051e-01 2.7123e-09
4.738857591538543357e-01 2.7247e-09
4.777571456276643591e-01 2.7371e-09
4.816601592034500112e-01 2.7497e-09
4.855950582572702845e-01 2.7624e-09
4.895621032759744917e-01 2.7751e-09
4.935615568744455839e-01 2.788e-09
4.975936838129889073e-01 2.801e-09
5.016587510148531326e-01 2.8141e-09
5.057570275839033958e-01 2.8273e-09
5.098887848224384900e-01 2.8406e-09
5.140542962491453371e-01 2.854e-09
5.182538376172077799e-01 2.8675e-09
5.224876869325656426e-01 2.8812e-09
5.267561244723109048e-01 2.8949e-09
5.310594328032457456e-01 2.9088e-09
5.353978968005911332e-01 2.9227e-09
5.397718036668389674e-01 2.9368e-09
5.441814429507677575e-01 2.9501e-09
5.486271065666140645e-01 2.9554e-09
5.531090888133899375e-01 2.9608e-09
5.576276863943688822e-01 2.9663e-09
5.621831984367305912e-01 2.9718e-09
5.667759265113562206e-01 2.9773e-09
5.714061746527954178e-01 2.9829e-09
5.760742493793966634e-01 2.9885e-09
5.807804597135914904e-01 2.9942e-09
5.855251172023562267e-01 2.9999e-09
5.903085359378339447e-01 3.0056e-09
5.951310325781313804e-01 3.0114e-09
5.999929263682748370e-01 3.0173e-09
6.048945391613481659e-01 3.0232e-09
6.098361954397971685e-01 3.0292e-09
6.148182223369144106e-01 3.0352e-09
6.198409496584886824e-01 3.0412e-09
6.249047099046405318e-01 3.0473e-09
6.300098382918379869e-01 3.0535e-09
6.351566727750797003e-01 3.0597e-09
6.403455540702709392e-01 3.0659e-09
6.455768256767832058e-01 3.0722e-09
6.508508339001846110e-01 3.0786e-09
6.561679278751703093e-01 3.085e-09
6.615284595886777863e-01 3.0914e-09
6.669327839031808924e-01 3.0979e-09
6.723812585801849373e-01 3.1045e-09
6.778742443039139642e-01 3.1111e-09
6.834121047051806563e-01 3.1178e-09
6.889952063854613007e-01 3.1132e-09
6.946239189411694825e-01 3.1058e-09
7.002986149881140765e-01 3.0984e-09
7.060196701861706226e-01 3.0909e-09
7.117874632641539856e-01 3.0833e-09
7.176023760448811961e-01 3.0757e-09
7.234647934704534489e-01 3.068e-09
7.293751036277373867e-01 3.0602e-09
7.353336977740548841e-01 3.0524e-09
7.413409703630902126e-01 3.0445e-09
7.473973190709927161e-01 3.0366e-09
7.535031448227076378e-01 3.0286e-09
7.596588518185213301e-01 3.0205e-09
7.658648475608105244e-01 3.0124e-09
7.721215428810216386e-01 3.0042e-09
7.784293519668744610e-01 2.9959e-09
7.847886923897690048e-01 2.9876e-09
7.911999851324352795e-01 2.9792e-09
7.976636546168054398e-01 2.9707e-09
8.041801287321010960e-01 2.9621e-09
8.107498388631638742e-01 2.9535e-09
8.173732199190175685e-01 2.9448e-09
8.240507103616488971e-01 2.9361e-09
8.307827522350385019e-01 2.9272e-09
8.375697911944286478e-01 2.9183e-09
8.444122765358147431e-01 2.9094e-09
8.513106612256946537e-01 2.9003e-09
8.582654019310598237e-01 2.8912e-09
8.652769590496086627e-01 2.8757e-09
8.723457967402462598e-01 2.8539e-09
8.794723829538015902e-01 2.8319e-09
8.866571894639936335e-01 2.8098e-09
8.939006918986847072e-01 2.7874e-09
9.012033697713558444e-01 2.7649e-09
9.085657065128386334e-01 2.7422e-09
9.159881895033423760e-01 2.7193e-09
9.234713101046972961e-01 2.6962e-09
9.310155636928902911e-01 2.6729e-09
9.386214496908634741e-01 2.6494e-09
9.462894716015647356e-01 2.6258e-09
9.540201370412848547e-01 2.6019e-09
9.618139577732660594e-01 2.5779e-09
9.696714497415700462e-01 2.5536e-09
9.775931331052379880e-01 2.5292e-09
9.855795322727310959e-01 2.5045e-09
9.936311759366330820e-01 2.4797e-09
1.001748597108656824e+00 2.4547e-09
1.009932333154933470e+00 2.4294e-09
1.018182925831574659e+00 2.4039e-09
1.026500921320542048e+00 2.3783e-09
1.034886870265810055e+00 2.3524e-09
1.043341327809806041e+00 2.3263e-09
1.051864853630166019e+00 2.3e-09
1.060458011976793902e+00 2.2735e-09
1.069121371709189638e+00 2.2468e-09
1.077855506334136848e+00 2.2198e-09
1.086660994043654238e+00 2.1936e-09
1.095538417753258997e+00 2.1711e-09
1.104488365140583017e+00 2.1484e-09
1.113511428684253568e+00 2.1255e-09
1.122608205703122142e+00 2.1024e-09
1.131779298395815259e+00 2.0791e-09
1.141025313880583480e+00 2.0557e-09
1.150346864235500810e+00 2.032e-09
1.159744566538990274e+00 2.0082e-09
1.169219042910659478e+00 1.9841e-09
1.178770920552491441e+00 1.9599e-09
1.188400831790372258e+00 1.9355e-09
1.198109414115936522e+00 1.9108e-09
1.207897310228775334e+00 1.886e-09
1.217765168078989602e+00 1.8609e-09
1.227713640910069737e+00 1.8357e-09
1.237743387302146836e+00 1.8102e-09
1.247855071215597134e+00 1.7846e-09
1.258049362034981744e+00 1.7587e-09
1.268326934613365431e+00 1.7326e-09
1.278688469317003085e+00 1.7063e-09
1.289134652070349274e+00 1.6798e-09
1.299666174401501006e+00 1.6531e-09
1.310283733487960234e+00 1.6262e-09
1.320988032202769835e+00 1.599e-09
1.331779779161076371e+00 1.5716e-09
1.342659688767022574e+00 1.544e-09
1.353628481261024641e+00 1.5162e-09
1.364686882767486509e+00 1.4881e-09
1.375835625342839208e+00 1.4747e-09
1.387075447024012531e+00 1.4627e-09
1.398407091877301500e+00 1.4507e-09
1.409831310047605424e+00 1.4385e-09
1.421348857808095723e+00 1.4263e-09
1.432960497610288986e+00 1.4139e-09
1.444666998134503721e+00 1.4015e-09
1.456469134340753868e+00 1.3889e-09
1.468367687520061304e+00 1.3763e-09
1.480363445346156048e+00 1.3635e-09
1.492457201927631649e+00 1.3506e-09
1.504649757860520687e+00 1.3377e-09
1.516941920281277056e+00 1.3246e-09
1.529334502920216776e+00 1.3114e-09
1.541828326155394224e+00 1.2981e-09
1.554424217066893599e+00 1.2847e-09
1.567123009491588892e+00 1.2712e-09
1.579925544078356170e+00 1.2576e-09
1.592832668343688640e+00 1.2439e-09
1.605845236727843739e+00 1.2301e-09
1.618964110651386790e+00 1.2161e-09
1.632190158572196292e+00 1.202e-09
1.645524256042997679e+00 1.1879e-09
1.658967285769287869e+00 1.1736e-09
1.672520137667784734e+00 1.1592e-09
1.686183708925345304e+00 1.1446e-09
1.699958904058341158e+00 1.13e-09
1.713846634972546523e+00 1.1152e-09
1.727847821023514863e+00 1.1061e-09
1.741963389077419322e+00 1.1008e-09
1.756194273572421194e+00 1.0954e-09
1.770541416580538874e+00 1.09e-09
1.785005767869991322e+00 1.0845e-09
1.799588284968082430e+00 1.079e-09
1.814289933224599194e+00 1.0734e-09
1.829111685875695059e+00 1.0678e-09
1.844054524108329263e+00 1.0622e-09
1.859119437125230645e+00 1.0565e-09
1.874307422210359730e+00 1.0508e-09
1.889619484794939686e+00 1.045e-09
1.905056638524029955e+00 1.0391e-09
1.920619905323586618e+00 1.0332e-09
1.936310315468163568e+00 1.0273e-09
1.952128907649090861e+00 1.0213e-09
1.968076729043214179e+00 1.0153e-09
1.984154835382262227e+00 1.0092e-09
2.000364291022712404e+00 1.0031e-09
2.016706169016226013e+00 9.9693e-10
2.033181551180735624e+00 9.907e-10
2.049791528172016264e+00 9.8442e-10
2.066537199555901427e+00 9.7809e-10
2.083419673881086620e+00 9.7171e-10
2.100440068752488898e+00 9.6528e-10
2.117599510905243676e+00 9.5879e-10
2.134899136279306830e+00 9.5225e-10
2.152340090094626568e+00 9.4566e-10
2.169923526926970769e+00 9.4022e-10
2.187650610784368510e+00 9.3754e-10
2.205522515184143995e+00 9.3483e-10
2.223540423230612628e+00 9.3211e-10
2.241705527693416133e+00 9.2936e-10
2.260019031086455854e+00 9.2659e-10
2.278482145747511289e+00 9.2379e-10
2.297096093918510551e+00 9.2097e-10
2.315862107826412331e+00 9.1813e-10
2.334781429764793526e+00 9.1527e-10
2.353855312176106551e+00 9.1238e-10
2.373085017734537061e+00 9.0947e-10
2.392471819429655255e+00 9.0654e-10
2.412017000650656495e+00 9.0358e-10
