longitude_list,latitude_list,OVIII_column_number_density_integrate_data_list
110.0,25.0,14.386365934797512
110.0,30.0,14.41052324595513
110.0,35.0,14.409586100338016
110.0,40.0,14.45261288543601
110.0,45.0,14.402787104986677
110.0,50.0,14.37251110918747
110.0,55.0,14.411472023181584
110.0,60.0,14.397089678728175
110.0,65.0,14.4928786898386
110.0,70.0,14.512028973531946
110.0,75.0,14.543162697203638
110.0,80.0,14.56257336387757
110.0,85.0,14.539015422538105
110.0,90.0,14.534958148663772
115.0,-90.0,14.405611173066939
115.0,-85.0,14.430785177636185
115.0,-80.0,14.546596081977517
115.0,-75.0,14.670529943927518
115.0,-70.0,14.668699075472945
115.0,-65.0,14.715494303778293
115.0,-60.0,14.673140955817505
115.0,-55.0,14.667630769845504
115.0,-50.0,14.65435284661169
115.0,-45.0,14.444240778557342
115.0,-40.0,14.266882930916701
115.0,-35.0,14.161888716332047
115.0,-30.0,14.123104556056745
115.0,-25.0,13.971591100395916
115.0,-20.0,13.676074061814791
115.0,-15.0,13.828803540969082
115.0,-10.0,13.967194779707926
115.0,-5.0,13.741814667082318
115.0,0.0,12.62191828853573
115.0,5.0,13.043216437031862
115.0,10.0,14.075641133345705
115.0,15.0,14.190431338976557
115.0,20.0,14.271105619359089
115.0,25.0,14.339347590603003
115.0,30.0,14.386872131792032
115.0,35.0,14.386446209416336
115.0,40.0,14.395028674413984
115.0,45.0,14.40453810945874
115.0,50.0,14.422309421953983
115.0,55.0,14.410449161688167
115.0,60.0,14.363087274430795
115.0,65.0,14.491448258718234
115.0,70.0,14.532179839159737
115.0,75.0,14.565934955497669
115.0,80.0,14.573722170850003
115.0,85.0,14.536266327067464
115.0,90.0,14.534958148663772
120.0,-90.0,14.405611173066939
120.0,-85.0,14.438884762797418
120.0,-80.0,14.561934029003725
120.0,-75.0,14.635223038018077
120.0,-70.0,14.727019014523291
120.0,-65.0,14.737717038297191
120.0,-60.0,14.71173107419294
120.0,-55.0,14.698912210558479
120.0,-50.0,14.588150940266118
120.0,-45.0,14.414685379585976
120.0,-40.0,14.223624120505088
120.0,-35.0,14.093570338812114
120.0,-30.0,14.058399347259614
120.0,-25.0,13.970318362133243
120.0,-20.0,13.752361066189534
120.0,-15.0,13.827837397296836
120.0,-10.0,14.009498767595083
120.0,-5.0,13.153484449287369
120.0,0.0,12.591649736179
120.0,5.0,13.26607281614943
120.0,10.0,14.141267840966494
120.0,15.0,14.223421986614916
120.0,20.0,14.234941509894476
120.0,25.0,14.272548266125556
120.0,30.0,14.31832923940133
120.0,35.0,14.37981590160026
120.0,40.0,14.377875172707164
120.0,45.0,14.327390974379936
120.0,50.0,14.391842049623854
120.0,55.0,14.488622107966727
120.0,60.0,14.452106661024903
120.0,65.0,14.51237661562001
120.0,70.0,14.557161865297019
120.0,75.0,14.58540399086249
120.0,80.0,14.58076648989885
120.0,85.0,14.548936452047704
120.0,90.0,14.534958148663772
125.0,-90.0,14.405611173066939
125.0,-85.0,14.445548312411931
125.0,-80.0,14.602672632001001
125.0,-75.0,14.619400407689925
125.0,-70.0,14.806106244421386
125.0,-65.0,14.733341407143591
125.0,-60.0,14.696731844770305
125.0,-55.0,14.647165189098619
125.0,-50.0,14.563933597106749
125.0,-45.0,14.333809734733025
125.0,-40.0,14.19976026111895
125.0,-35.0,14.135619170384917
125.0,-30.0,14.05467184564419
125.0,-25.0,13.9620225432054
125.0,-20.0,13.880444631028475
125.0,-15.0,13.946597020311456
125.0,-10.0,14.074383123535913
125.0,-5.0,12.89646499207896
125.0,0.0,12.502684776553485
125.0,5.0,13.473147521126744
125.0,10.0,14.140981980976973
125.0,15.0,14.147786466093537
125.0,20.0,14.227142059765594
125.0,25.0,14.206392473516424
125.0,30.0,14.2475408342732
125.0,35.0,14.35774548524862
125.0,40.0,14.321610915584278
125.0,45.0,14.260655277240875
125.0,50.0,14.394079928903626
125.0,55.0,14.50047295474743
125.0,60.0,14.465880854225203
125.0,65.0,14.550955393507525
125.0,70.0,14.56663246434808
125.0,75.0,14.599215443191145
125.0,80.0,14.587778596623382
125.0,85.0,14.520121729058035
125.0,90.0,14.534958148663772
130.0,-90.0,14.405611173066939
130.0,-85.0,14.469958807912592
130.0,-80.0,14.588543132767786
130.0,-75.0,14.718824816128857
130.0,-70.0,14.804396741910105
130.0,-65.0,14.726302292346123
130.0,-60.0,14.688391711101954
130.0,-55.0,14.657760566299364
130.0,-50.0,14.519210917710927
130.0,-45.0,14.269200210229762
130.0,-40.0,14.17841833342274
130.0,-35.0,14.098600196581947
130.0,-30.0,14.035168361823258
130.0,-25.0,13.968062956077873
130.0,-20.0,13.923958305122682
130.0,-15.0,14.01704678678992
130.0,-10.0,13.985849347560928
130.0,-5.0,13.097486203219617
130.0,0.0,12.85701731708807
130.0,5.0,13.301443675444288
130.0,10.0,14.144046059690915
130.0,15.0,14.09181116725298
130.0,20.0,14.176514145257256
130.0,25.0,14.202249072180866
130.0,30.0,14.232725434693732
130.0,35.0,14.29522024219
130.0,40.0,14.342407367164292
130.0,45.0,14.264590696406284
130.0,50.0,14.340293507644995
130.0,55.0,14.482397159568597
130.0,60.0,14.507361594702685
130.0,65.0,14.556106224992696
130.0,70.0,14.592560721484306
130.0,75.0,14.603831868192971
130.0,80.0,14.608459686281902
130.0,85.0,14.525808961447359
130.0,90.0,14.534958148663772
135.0,-90.0,14.405611173066939
135.0,-85.0,14.47990331820981
135.0,-80.0,14.601685025380519
135.0,-75.0,14.736165277864188
135.0,-70.0,14.766999965850852
135.0,-65.0,14.762558211369981
135.0,-60.0,14.73562652561968
135.0,-55.0,14.630091925787346
135.0,-50.0,14.457786559693737
135.0,-45.0,14.205845355422385
135.0,-40.0,14.107659347283844
135.0,-35.0,14.089417172231332
135.0,-30.0,14.04714869979374
135.0,-25.0,13.9327560879959
135.0,-20.0,13.96196920764426
135.0,-15.0,13.935759459688922
135.0,-10.0,13.59802575081231
135.0,-5.0,13.123970967535131
135.0,0.0,12.914713670498225
135.0,5.0,13.458629372186758
135.0,10.0,14.22949907258863
135.0,15.0,14.140079097887545
135.0,20.0,14.110718285204424
135.0,25.0,14.186776376457575
135.0,30.0,14.201728645149831
135.0,35.0,14.309269987915199
135.0,40.0,14.350944437787154
135.0,45.0,14.317290187000623
135.0,50.0,14.357656095572542
135.0,55.0,14.466604452415638
135.0,60.0,14.505322848404404
135.0,65.0,14.555874223474685
135.0,70.0,14.583562495380248
135.0,75.0,14.597385193421223
135.0,80.0,14.621933721872464
135.0,85.0,14.530798635384201
135.0,90.0,14.534958148663772
140.0,-90.0,14.405611173066939
140.0,-85.0,14.473307274013637
140.0,-80.0,14.59501963268109
140.0,-75.0,14.748301990750067
140.0,-70.0,14.67869843633597
140.0,-65.0,14.751341521706829
140.0,-60.0,14.759107204079944
140.0,-55.0,14.6066192682423
140.0,-50.0,14.369423464389463
140.0,-45.0,14.203725060331841
140.0,-40.0,14.095370774871697
140.0,-35.0,14.064664159514987
140.0,-30.0,13.957395917704236
140.0,-25.0,13.8860954380797
140.0,-20.0,13.904550004261653
140.0,-15.0,13.973050038440034
140.0,-10.0,13.853200943112622
140.0,-5.0,12.968866395444392
140.0,0.0,12.877279797799119
140.0,5.0,14.081976226013882
140.0,10.0,14.233886654525252
140.0,15.0,14.168860260844102
140.0,20.0,14.159849752019738
140.0,25.0,14.16388934960082
140.0,30.0,14.189653276763059
140.0,35.0,14.299010715746197
140.0,40.0,14.394393089777996
140.0,45.0,14.347754704399573
140.0,50.0,14.345463443111603
140.0,55.0,14.414131962354064
140.0,60.0,14.456342068919751
140.0,65.0,14.559976690938802
140.0,70.0,14.579938483146664
140.0,75.0,14.603640330694851
140.0,80.0,14.617973997587974
140.0,85.0,14.54527203052108
140.0,90.0,14.534958148663772
145.0,-90.0,14.405611173066939
145.0,-85.0,14.466790041922799
145.0,-80.0,14.599959404749976
145.0,-75.0,14.739683984395649
145.0,-70.0,14.76397533506188
145.0,-65.0,14.766477653798555
145.0,-60.0,14.74463714100076
145.0,-55.0,14.567496553459819
145.0,-50.0,14.30770720829703
145.0,-45.0,14.144993614027387
145.0,-40.0,14.078448354178146
145.0,-35.0,13.992944071226635
145.0,-30.0,13.858951759657957
145.0,-25.0,13.721185908142989
145.0,-20.0,13.882528101353792
145.0,-15.0,14.015521858471164
145.0,-10.0,14.080843848672844
145.0,-5.0,12.737829406327599
145.0,0.0,12.420595520434818
145.0,5.0,13.009819137785355
145.0,10.0,14.11996647527791
145.0,15.0,14.14872600564573
145.0,20.0,14.150265893781535
145.0,25.0,14.13579690369882
145.0,30.0,14.16763516085098
145.0,35.0,14.27740646240944
145.0,40.0,14.367522492737393
145.0,45.0,14.33993487077154
145.0,50.0,14.3603745190086
145.0,55.0,14.424040195808338
145.0,60.0,14.462642395720653
145.0,65.0,14.559501120947326
145.0,70.0,14.579775508788986
145.0,75.0,14.607195829672557
145.0,80.0,14.599823361484695
145.0,85.0,14.525534001779684
145.0,90.0,14.534958148663772
150.0,-90.0,14.405611173066939
150.0,-85.0,14.463896688014177
150.0,-80.0,14.602501916796706
150.0,-75.0,14.730377440370681
150.0,-70.0,14.757154896884478
150.0,-65.0,14.775311365522441
150.0,-60.0,14.74393983472429
150.0,-55.0,14.597949953081928
150.0,-50.0,14.318178995171564
150.0,-45.0,14.099876734023207
150.0,-40.0,14.04821215950476
150.0,-35.0,13.933655551560253
150.0,-30.0,13.718129626249132
150.0,-25.0,13.543854721532595
150.0,-20.0,13.920688123093381
150.0,-15.0,14.070043337034457
150.0,-10.0,14.062273104991906
150.0,-5.0,12.72064421902988
150.0,0.0,12.331723222138548
150.0,5.0,13.021182077608065
150.0,10.0,14.061020930150288
150.0,15.0,14.147083326422846
150.0,20.0,14.209473795661188
150.0,25.0,14.15720977664753
150.0,30.0,14.153346716067835
150.0,35.0,14.230034328330868
150.0,40.0,14.325371726827148
150.0,45.0,14.308607643680691
150.0,50.0,14.32042758554213
150.0,55.0,14.374496422778945
150.0,60.0,14.42946946247939
150.0,65.0,14.564272137695713
150.0,70.0,14.577559664224664
150.0,75.0,14.606326806069248
150.0,80.0,14.594572052296579
150.0,85.0,14.546211383152619
150.0,90.0,14.534958148663772
155.0,-90.0,14.405611173066939
155.0,-85.0,14.488276483136652
155.0,-80.0,14.60529691268878
155.0,-75.0,14.72302426214045
155.0,-70.0,14.757204821700073
155.0,-65.0,14.759145573987402
155.0,-60.0,14.687984584019285
155.0,-55.0,14.503526166756762
155.0,-50.0,14.209218345545787
155.0,-45.0,14.024379589637094
155.0,-40.0,13.99365886670714
155.0,-35.0,13.911708487730325
155.0,-30.0,13.646645924137575
155.0,-25.0,13.573454382403648
155.0,-20.0,13.980359745666934
155.0,-15.0,14.065843512888472
155.0,-10.0,14.059884856453772
155.0,-5.0,12.38332686410176
155.0,0.0,12.336732404037726
155.0,5.0,13.135746599916297
155.0,10.0,13.922130328757047
155.0,15.0,14.066845163070061
155.0,20.0,14.209765657025233
155.0,25.0,14.161373529067438
155.0,30.0,14.134937741330866
155.0,35.0,14.20769860038666
155.0,40.0,14.230228367219377
155.0,45.0,14.304810337313437
155.0,50.0,14.326895367370476
155.0,55.0,14.306422088412365
155.0,60.0,14.39581393156443
155.0,65.0,14.539036723117492
155.0,70.0,14.581760110835832
155.0,75.0,14.592018018295985
155.0,80.0,14.589029784771704
155.0,85.0,14.529683955194397
155.0,90.0,14.534958148663772
160.0,-90.0,14.405611173066939
160.0,-85.0,14.485435432972531
160.0,-80.0,14.60371567818855
160.0,-75.0,14.72831975730033
160.0,-70.0,14.769503286211116
160.0,-65.0,14.73302516253259
160.0,-60.0,14.679459225506264
160.0,-55.0,14.477124704955067
160.0,-50.0,14.215162786430424
160.0,-45.0,14.042484663470223
160.0,-40.0,13.977226319523021
160.0,-35.0,13.93226633106602
160.0,-30.0,13.694488171878039
160.0,-25.0,13.63076712424114
160.0,-20.0,13.931448215740954
160.0,-15.0,14.017869330777117
160.0,-10.0,13.920072532969515
160.0,-5.0,12.400899293727694
160.0,0.0,12.251896829202717
160.0,5.0,12.72830642824199
160.0,10.0,13.82078558063627
160.0,15.0,13.951746710717632
160.0,20.0,13.974130075126652
160.0,25.0,14.102784055305104
160.0,30.0,14.10991660962487
160.0,35.0,14.150058004039959
160.0,40.0,14.153956734879225
160.0,45.0,14.250736122973743
160.0,50.0,14.275725283540602
160.0,55.0,14.26766607904416
160.0,60.0,14.378673248712351
160.0,65.0,14.52984512343505
160.0,70.0,14.56697186881135
160.0,75.0,14.550518785486265
160.0,80.0,14.578555208025415
160.0,85.0,14.53926155459145
160.0,90.0,14.534958148663772
165.0,-90.0,14.405611173066939
165.0,-85.0,14.490606716454879
165.0,-80.0,14.587981043386561
165.0,-75.0,14.728701690417488
165.0,-70.0,14.739300397203257
165.0,-65.0,14.71574652333784
165.0,-60.0,14.641471827702363
165.0,-55.0,14.462802288813966
165.0,-50.0,14.228301820556588
165.0,-45.0,14.039476302010543
165.0,-40.0,13.98858121753896
165.0,-35.0,13.924656160532454
165.0,-30.0,13.717942778992306
165.0,-25.0,13.440663613886523
165.0,-20.0,13.71554567080344
165.0,-15.0,13.854029232897103
165.0,-10.0,13.850947361912125
165.0,-5.0,12.473128002362138
165.0,0.0,12.241804975049705
165.0,5.0,13.185837581290734
165.0,10.0,13.726310229551498
165.0,15.0,13.883693813491895
165.0,20.0,13.83067325009976
165.0,25.0,13.910325990890323
165.0,30.0,14.0505561435434
165.0,35.0,14.112306408367836
165.0,40.0,14.107171616324027
165.0,45.0,14.211088394607723
165.0,50.0,14.212138763677387
165.0,55.0,14.254770178244968
165.0,60.0,14.34438453516422
165.0,65.0,14.48829417006337
165.0,70.0,14.56239754248655
165.0,75.0,14.545855099270586
165.0,80.0,14.543936778985062
165.0,85.0,14.536401940435566
165.0,90.0,14.534958148663772
170.0,-90.0,14.405611173066939
170.0,-85.0,14.49736056213266
170.0,-80.0,14.585490578108935
170.0,-75.0,14.705558245423216
170.0,-70.0,14.723300572355857
170.0,-65.0,14.694306951301625
170.0,-60.0,14.634432376618562
170.0,-55.0,14.477554327775007
170.0,-50.0,14.21789830446085
170.0,-45.0,14.03940033032313
170.0,-40.0,13.961378321579742
170.0,-35.0,13.926416928949838
170.0,-30.0,13.70479513316886
170.0,-25.0,13.40833026714512
170.0,-20.0,13.619617391785196
170.0,-15.0,13.75396962378603
170.0,-10.0,13.842190352331563
170.0,-5.0,12.202306802157164
170.0,0.0,12.074522193398012
170.0,5.0,12.115223223081363
170.0,10.0,13.350813494510334
170.0,15.0,13.718612864467044
170.0,20.0,13.805674563818139
170.0,25.0,13.810885606343692
170.0,30.0,13.925135992643217
170.0,35.0,13.99131059190704
170.0,40.0,14.05327852804202
170.0,45.0,14.137960616285154
170.0,50.0,14.183850786783836
170.0,55.0,14.203609869957754
170.0,60.0,14.320030909604942
170.0,65.0,14.473790115425038
170.0,70.0,14.563056710028418
170.0,75.0,14.571781297422328
170.0,80.0,14.539591411411795
170.0,85.0,14.549003415132082
170.0,90.0,14.534958148663772
175.0,-90.0,14.405611173066939
175.0,-85.0,14.510468174535692
175.0,-80.0,14.605974611655776
175.0,-75.0,14.686179221549514
175.0,-70.0,14.686335216295948
175.0,-65.0,14.692564715486279
175.0,-60.0,14.647958775592915
175.0,-55.0,14.483212993741516
175.0,-50.0,14.288192543765334
175.0,-45.0,14.111857445257183
175.0,-40.0,14.042324332831189
175.0,-35.0,13.892394662180939
175.0,-30.0,13.70989788599123
175.0,-25.0,13.534040688535796
175.0,-20.0,13.646223125572726
175.0,-15.0,13.601602618196399
175.0,-10.0,13.534351974135285
175.0,-5.0,12.17315649336372
175.0,0.0,12.455356327121136
175.0,5.0,11.958810930195918
175.0,10.0,13.001155671065538
175.0,15.0,13.428917738771139
175.0,20.0,13.743900822338723
175.0,25.0,13.721248901315537
175.0,30.0,13.828568975955356
175.0,35.0,13.947931647129082
175.0,40.0,14.006141481682333
175.0,45.0,14.10768990192911
175.0,50.0,14.11969773882591
175.0,55.0,14.095309610480315
175.0,60.0,14.304014207637325
175.0,65.0,14.467226378707936
175.0,70.0,14.574630007318328
175.0,75.0,14.578851922229537
175.0,80.0,14.513090567319797
175.0,85.0,14.529315417025778
175.0,90.0,14.534958148663772
180.0,-90.0,14.405611173066939
180.0,-85.0,14.503940444875049
180.0,-80.0,14.589255928500679
180.0,-75.0,14.664911075196315
180.0,-70.0,14.694904879643445
180.0,-65.0,14.68361031787169
180.0,-60.0,14.67262104023244
180.0,-55.0,14.548177079788879
180.0,-50.0,14.36603381581413
180.0,-45.0,14.156521862241515
180.0,-40.0,14.046806036064076
180.0,-35.0,13.90717721014695
180.0,-30.0,13.762453170682537
180.0,-25.0,13.607517692853945
180.0,-20.0,13.623484857520205
180.0,-15.0,13.446788275858792
180.0,-10.0,13.094567084065787
180.0,-5.0,12.36812669856168
180.0,0.0,12.037489057533028
180.0,5.0,12.132267982216696
180.0,10.0,13.466388755899624
180.0,15.0,13.666900387909767
180.0,20.0,13.751370453554529
180.0,25.0,13.765148452402467
180.0,30.0,13.810859925487495
180.0,35.0,13.94074203803438
180.0,40.0,14.020554768060661
180.0,45.0,14.084186179598845
180.0,50.0,14.154267503087743
180.0,55.0,14.137930987534034
180.0,60.0,14.275362337323589
180.0,65.0,14.489946911081388
180.0,70.0,14.586693229198593
180.0,75.0,14.592947516884022
180.0,80.0,14.513218276588947
180.0,85.0,14.54635447048103
180.0,90.0,14.534958148663772
185.0,-90.0,14.405611173066939
185.0,-85.0,14.510462390834343
185.0,-80.0,14.574292389119996
185.0,-75.0,14.633207771238904
185.0,-70.0,14.636326250566961
185.0,-65.0,14.703524088768116
185.0,-60.0,14.648997286411266
185.0,-55.0,14.591692749882393
185.0,-50.0,14.390090947967309
185.0,-45.0,14.204454288242756
185.0,-40.0,14.008130761034383
185.0,-35.0,13.913551449058902
185.0,-30.0,13.794980664968067
185.0,-25.0,13.605005243461457
185.0,-20.0,13.58355590344641
185.0,-15.0,13.425081580419551
185.0,-10.0,12.955866986163139
185.0,-5.0,12.041614510356535
185.0,0.0,12.174992566232577
185.0,5.0,12.625470841877107
185.0,10.0,13.579029043050507
185.0,15.0,13.682419938599265
185.0,20.0,13.81141889524432
185.0,25.0,13.826651076706831
185.0,30.0,13.850059337868881
185.0,35.0,13.960725542142846
185.0,40.0,14.036731169166876
185.0,45.0,14.09656512143323
185.0,50.0,14.079755719241684
185.0,55.0,14.111513960403858
185.0,60.0,14.220091545497121
185.0,65.0,14.511009438142365
185.0,70.0,14.588047866611937
185.0,75.0,14.595122340449741
185.0,80.0,14.516708194153557
185.0,85.0,14.546884739029737
185.0,90.0,14.534958148663772
190.0,-90.0,14.405611173066939
190.0,-85.0,14.50413145167125
190.0,-80.0,14.572141209826126
190.0,-75.0,14.583842519562046
190.0,-70.0,14.603242870684822
190.0,-65.0,14.685257415566005
190.0,-60.0,14.638149986766232
190.0,-55.0,14.572767102194254
190.0,-50.0,14.422879565700482
190.0,-45.0,14.235437225484556
190.0,-40.0,13.99464127007275
190.0,-35.0,13.946277096384703
190.0,-30.0,13.76915422871913
190.0,-25.0,13.534494713036825
190.0,-20.0,13.523966667010118
190.0,-15.0,13.459272684638963
190.0,-10.0,13.015001622318179
190.0,-5.0,12.221325570542755
190.0,0.0,12.107303434709557
190.0,5.0,12.342539842157036
190.0,10.0,13.552794372240896
190.0,15.0,13.774404149310918
190.0,20.0,13.836515829515516
190.0,25.0,13.938193528330025
190.0,30.0,13.930624755536973
190.0,35.0,13.969979685054463
190.0,40.0,14.02514131765462
190.0,45.0,14.064776211627915
190.0,50.0,14.054512912149333
190.0,55.0,14.12663682612363
190.0,60.0,14.332164807552369
190.0,65.0,14.5007505879859
190.0,70.0,14.579865104656724
190.0,75.0,14.57899555107354
190.0,80.0,14.539717500468072
190.0,85.0,14.563622290039277
190.0,90.0,14.534958148663772
195.0,-90.0,14.405611173066939
195.0,-85.0,14.50735486707422
195.0,-80.0,14.578925573963872
195.0,-75.0,14.56812567938567
195.0,-70.0,14.57338438325104
195.0,-65.0,14.615892783683947
195.0,-60.0,14.59777200498741
195.0,-55.0,14.596344667200677
195.0,-50.0,14.449860295268335
195.0,-45.0,14.230216113661427
195.0,-40.0,14.128880998934678
195.0,-35.0,14.038510483459506
195.0,-30.0,13.828294218342776
195.0,-25.0,13.71583513726093
195.0,-20.0,13.580596705599932
195.0,-15.0,13.675632866159505
195.0,-10.0,13.263325799035544
195.0,-5.0,12.163002249092767
195.0,0.0,12.12346028648848
195.0,5.0,12.277727733938447
195.0,10.0,13.515478358985371
195.0,15.0,13.79091872203483
195.0,20.0,13.90822002593096
195.0,25.0,14.012995093563893
195.0,30.0,14.030468296311929
195.0,35.0,14.01619522775223
195.0,40.0,14.04848297039402
195.0,45.0,14.026177968721155
195.0,50.0,14.02755996573935
195.0,55.0,14.130141215826947
195.0,60.0,14.373798621275332
195.0,65.0,14.551405037376494
195.0,70.0,14.59785274287878
195.0,75.0,14.597215670001845
195.0,80.0,14.546353637476189
195.0,85.0,14.583421491201582
195.0,90.0,14.534958148663772
200.0,-90.0,14.405611173066939
200.0,-85.0,14.503004834881747
200.0,-80.0,14.556291043487022
200.0,-75.0,14.559391446949572
200.0,-70.0,14.52934384479406
200.0,-65.0,14.62512934378495
200.0,-60.0,14.596400141731355
200.0,-55.0,14.552571775710959
200.0,-50.0,14.467858512596587
200.0,-45.0,14.303068313995986
200.0,-40.0,14.21144783164336
200.0,-35.0,14.121900124424844
200.0,-30.0,14.023946024160582
200.0,-25.0,13.794925412348833
200.0,-20.0,13.796791441991633
200.0,-15.0,13.772983232965148
200.0,-10.0,13.510187481053972
200.0,-5.0,12.04955627003185
200.0,0.0,11.9913704073319
200.0,5.0,12.285792165370234
200.0,10.0,13.25691741597747
200.0,15.0,13.815813078105084
200.0,20.0,13.95549095592536
200.0,25.0,14.040422121685856
200.0,30.0,14.084066407305112
200.0,35.0,14.04309307753789
200.0,40.0,14.053278978649322
200.0,45.0,14.007878197391136
200.0,50.0,14.022363333901595
200.0,55.0,14.1795385518421
200.0,60.0,14.427700949294037
200.0,65.0,14.56163600258715
200.0,70.0,14.612634003995465
200.0,75.0,14.616003996372145
200.0,80.0,14.570650907197448
200.0,85.0,14.594297956519428
200.0,90.0,14.534958148663772
205.0,-90.0,14.405611173066939
205.0,-85.0,14.4915031711419
205.0,-80.0,14.546992909386969
205.0,-75.0,14.538729679271043
205.0,-70.0,14.492597597313852
205.0,-65.0,14.567035429363393
205.0,-60.0,14.586944423132158
205.0,-55.0,14.552921324586967
205.0,-50.0,14.504695212355607
205.0,-45.0,14.391843971358933
205.0,-40.0,14.342003344927582
205.0,-35.0,14.247347529689502
205.0,-30.0,14.153905994299476
205.0,-25.0,13.94474822493062
205.0,-20.0,13.871935316771763
205.0,-15.0,13.8134192474974
205.0,-10.0,13.60059571406445
205.0,-5.0,12.341009554532693
205.0,0.0,12.455119490356116
205.0,5.0,12.43565854985225
205.0,10.0,13.191096100393
205.0,15.0,13.716964297712453
205.0,20.0,13.950230530513135
205.0,25.0,14.039190326478177
205.0,30.0,14.06506787474523
205.0,35.0,14.062420077639088
205.0,40.0,14.047546802883243
205.0,45.0,14.016232608795121
205.0,50.0,14.050515731351336
205.0,55.0,14.179813922328545
205.0,60.0,14.429894311250932
205.0,65.0,14.608507123100017
205.0,70.0,14.617965924781151
205.0,75.0,14.603022688243387
205.0,80.0,14.581628534799503
205.0,85.0,14.590223326256002
205.0,90.0,14.534958148663772
210.0,-90.0,14.405611173066939
210.0,-85.0,14.484914978992629
210.0,-80.0,14.523634706976155
210.0,-75.0,14.516242062842664
210.0,-70.0,14.48085352976811
210.0,-65.0,14.528122884467015
210.0,-60.0,14.593444642399383
210.0,-55.0,14.584044969129378
210.0,-50.0,14.55176857379222
210.0,-45.0,14.550731111805971
210.0,-40.0,14.415634409395755
210.0,-35.0,14.368525402883195
210.0,-30.0,14.220400148660142
210.0,-25.0,14.016410554993268
210.0,-20.0,13.933500806787148
210.0,-15.0,13.826836019839437
210.0,-10.0,13.71563254541344
210.0,-5.0,12.236184592950051
210.0,0.0,12.554370961638954
210.0,5.0,12.593059871282868
210.0,10.0,13.059026942880388
210.0,15.0,13.680163848473306
210.0,20.0,13.863290622139845
210.0,25.0,13.957074923897746
210.0,30.0,13.991156606778754
210.0,35.0,14.041001501533353
210.0,40.0,14.021151710006777
210.0,45.0,14.001188385888373
210.0,50.0,14.013848843854117
210.0,55.0,14.278612556249184
210.0,60.0,14.432086908447992
210.0,65.0,14.607811687058197
210.0,70.0,14.606094186321233
210.0,75.0,14.636102578180704
210.0,80.0,14.605438555656153
210.0,85.0,14.604341135541231
210.0,90.0,14.534958148663772
215.0,-90.0,14.405611173066939
215.0,-85.0,14.481287973347344
215.0,-80.0,14.509461394905985
215.0,-75.0,14.48982111172794
215.0,-70.0,14.444806926544937
215.0,-65.0,14.514304581920149
215.0,-60.0,14.591055385063466
215.0,-55.0,14.636311181088814
215.0,-50.0,14.610042095595139
215.0,-45.0,14.622591218532483
215.0,-40.0,14.515608846026199
215.0,-35.0,14.40886083342171
215.0,-30.0,14.291735580642191
215.0,-25.0,14.004608992581439
215.0,-20.0,14.02845610377323
215.0,-15.0,13.944559756570056
215.0,-10.0,13.704140124864487
215.0,-5.0,12.274144439830348
215.0,0.0,12.57814612479161
215.0,5.0,12.666941518403199
215.0,10.0,13.198612331093582
215.0,15.0,13.541648757984808
215.0,20.0,13.797578632199285
215.0,25.0,13.941722086593149
215.0,30.0,14.007065612768498
215.0,35.0,14.01960352220018
215.0,40.0,14.010003019171469
215.0,45.0,13.991365107941427
215.0,50.0,14.06600274008175
215.0,55.0,14.221791385037987
215.0,60.0,14.464447954581708
215.0,65.0,14.615586325450817
215.0,70.0,14.605576834168334
215.0,75.0,14.638083071013114
215.0,80.0,14.608989420550474
215.0,85.0,14.607900613132967
215.0,90.0,14.534958148663772
220.0,-90.0,14.405611173066939
220.0,-85.0,14.47523426289617
220.0,-80.0,14.492356402424013
220.0,-75.0,14.486287438211958
220.0,-70.0,14.433922835690511
220.0,-65.0,14.481926213509581
220.0,-60.0,14.584369613265803
220.0,-55.0,14.667756109331231
220.0,-50.0,14.677504292292403
220.0,-45.0,14.648196946513968
220.0,-40.0,14.57084092048628
220.0,-35.0,14.426099057805791
220.0,-30.0,14.333741628129802
220.0,-25.0,14.213230118700613
220.0,-20.0,14.171990484383775
220.0,-15.0,14.074456102474617
220.0,-10.0,13.727236211061173
220.0,-5.0,12.344903179533587
220.0,0.0,12.472706046121557
220.0,5.0,12.615441769300531
220.0,10.0,13.198564807464553
220.0,15.0,13.606572885491811
220.0,20.0,13.8523221539248
220.0,25.0,13.948928160034564
220.0,30.0,13.992833745772424
220.0,35.0,13.979541517996076
220.0,40.0,13.97029744547782
220.0,45.0,13.97411736175109
220.0,50.0,14.098491310704716
220.0,55.0,14.258658524127894
220.0,60.0,14.480155096467005
220.0,65.0,14.624468845646327
220.0,70.0,14.583257314187826
220.0,75.0,14.604162545701737
220.0,80.0,14.616576877201386
220.0,85.0,14.622215218393059
220.0,90.0,14.534958148663772
225.0,-90.0,14.405611173066939
225.0,-85.0,14.468433752158292
225.0,-80.0,14.490556902466173
225.0,-75.0,14.499871168326179
225.0,-70.0,14.443204295786924
225.0,-65.0,14.466885288826436
225.0,-60.0,14.549088106792551
225.0,-55.0,14.664142254070047
225.0,-50.0,14.70386977788333
225.0,-45.0,14.673394326360503
225.0,-40.0,14.627411717009469
225.0,-35.0,14.566831771352266
225.0,-30.0,14.451695131973473
225.0,-25.0,14.31276350164366
225.0,-20.0,14.345494899986157
225.0,-15.0,14.167166639381964
225.0,-10.0,13.87936652142894
225.0,-5.0,11.981571770439329
225.0,0.0,12.270885910122654
